"site","longitude","latitude","annual_temp","annual_prec","gsl"
"575745",6.68832641907871,44.8133738557144,5.30881814098296,954.174569700604,156
"575749",6.68832641907871,44.8133738557144,5.30881814098296,954.174569700604,156
"575752",6.68832641907871,44.8133738557144,5.30881814098296,954.174569700604,156
"575753",6.68832641907871,44.8133738557144,5.30881814098296,954.174569700604,156
"575754",6.68832641907871,44.8133738557144,5.30881814098296,954.174569700604,156
"575760",6.68891710014741,44.822367278143,0.0555244395021124,1020.72608517075,159
"575763",6.68891710014741,44.822367278143,0.0555244395021124,1020.72608517075,159
"575771",6.6331326367658,44.7430952136079,34.0126893505337,863.497946472145,182
"575772",6.6331326367658,44.7430952136079,34.0126893505337,863.497946472145,182
"575797",6.65720084323822,44.724277512425,16.5304913560342,984.024487244226,154
"575798",6.65720084323822,44.724277512425,16.5304913560342,984.024487244226,154
"575814",6.65720084323822,44.724277512425,16.5304913560342,984.024487244226,154
"575853",6.75510415783739,44.8652127465994,7.22608605926489,917.540823372106,161
"575854",6.75510415783739,44.8652127465994,7.22608605926489,917.540823372106,161
"575855",6.75510415783739,44.8652127465994,7.22608605926489,917.540823372106,161
"575858",6.75510415783739,44.8652127465994,7.22608605926489,917.540823372106,161
"575862",6.75450242791749,44.8562195538106,-3.67974165591538,960.873300794112,149
"575864",6.75450242791749,44.8562195538106,-3.67974165591538,960.873300794112,149
"575865",6.75450242791749,44.8562195538106,-3.67974165591538,960.873300794112,149
"575866",6.74185866833668,44.8566467635917,18.8465327418623,871.613279184972,149
"575867",6.74185866833668,44.8566467635917,18.8465327418623,871.613279184972,149
"575872",6.75450242791749,44.8562195538106,-3.67974165591538,960.873300794112,149
"575875",6.75450242791749,44.8562195538106,-3.67974165591538,960.873300794112,149
"575880",6.7665424379963,44.8467978039198,-4.67358427152318,950.197246411638,149
"575882",6.7665424379963,44.8467978039198,-4.67358427152318,950.197246411638,149
"575885",6.77978936842498,44.8553608144282,8.53273291847342,878.453349950651,149
"575891",6.7803951387041,44.8643538672179,23.7612010875052,779.831494612074,161
"586454",6.18259441226681,44.3785519511568,73.414103029021,1074.83801152447,188
"586731",5.45852515684659,44.1899761409968,99.5673199367143,779.243749243938,180
"586732",5.45813579181756,44.1809796835501,108.870354185719,736.26475035812,180
"587165",5.35909699508785,45.1108358939822,117.296145517278,1261.80038704222,253
"587192",5.38490061218272,45.1192949772255,90.523764601826,1382.80589151321,253
"587206",5.38451662509824,45.1102950660009,95.0964877108063,1390.14323774799,253
"587301",5.43065826376462,45.0012007591864,97.3481394634533,924.102716266961,233
"587310",5.45721199886531,45.0276419128312,89.7586707582002,1110.19725482129,233
"587326",5.26574659233031,45.0046810696443,122.28432323234,937.117920747948,255
"587331",5.27843282581115,45.0044220285787,128.733460730859,915.100630540939,255
"587339",5.35190208805753,44.9398396978044,63.6504619595151,1398.97373409861,204
"587341",5.35190208805753,44.9398396978044,63.6504619595151,1398.97373409861,204
"587344",5.37724428520226,44.93930054383,69.935901091343,1272.57257608932,204
"587347",5.36419375215878,44.930571301757,58.531499238769,1428.11579984012,204
"587353",5.23929415488021,44.978194505285,101.866310435758,1023.28152261659,243
"587356",5.22661367942781,44.978449083795,84.041871845431,1254.71630597537,243
"587361",5.23929415488021,44.978194505285,101.866310435758,1023.28152261659,243
"587372",5.22554120022946,44.9514488484225,90.9635529772284,1143.45094461946,243
"587377",5.21251148017632,44.9427017830061,85.8288613240944,1212.05479563149,221
"587378",5.21251148017632,44.9427017830061,85.8288613240944,1212.05479563149,221
"587392",5.22339933747787,44.8974489946541,66.6319291691042,1286.42981340545,207
"587393",5.47029965226159,45.0363604672654,61.6650582223184,1448.30338723599,228
"587399",5.36381437853641,44.9215717836139,59.2840375288874,1348.56952970196,204
"587624",5.46990250875491,45.027361047579,66.4747198113181,1370.44551244154,233
"587644",5.27806672811768,44.9954220301645,126.433244625656,957.729856304486,255
"587650",5.2526982165617,44.9959385820566,103.646675470754,1080.61265895107,255
"587656",5.47188950385223,45.072358347156,66.3641986990618,1392.28784711296,228
"587665",5.45484402968516,44.9736455589566,77.6478797258994,1266.52348505019,224
"589009",4.930976555097,46.4780351546684,123.538917700962,842.856837794979,276
"589010",4.94885625242565,46.4788845677849,124,865.0905126735,276
"589011",4.8948566936047,46.4257497154979,124,822.612816485918,276
"589012",4.85091860516845,46.2823558700847,125,863.69513047926,276
"589013",4.90818936355425,46.4345348813963,124,835.874966311799,276
"589014",4.85091860516845,46.2823558700847,125,863.69513047926,276
"589015",4.90850411786053,46.4435368384481,124,826.195702982218,276
"589016",4.90818936355425,46.4345348813963,124,835.874966311799,276
"589017",4.83793441010473,46.2825661867118,125,839.348175582355,276
"589018",4.90850411786053,46.4435368384481,124,826.195702982218,276
"589019",4.93582566481677,46.479106041409,123.538917700962,842.856837794979,276
"589020",4.93678470019325,46.5061114489306,123,821.740918885571,273
"589021",4.89548180712178,46.44375371354,124,810.367105510019,276
"589022",4.92311239523848,46.4883278824348,123.006974340574,819.492816600165,273
"589023",4.9227949717514,46.4793260295152,123.487856286487,829.398478439465,276
"589024",4.93550619734058,46.470104210338,124,845.696539655112,276
"589025",4.90881897600064,46.4525387822643,124,820.55373824957,276
"589026",4.90850411786053,46.4435368384481,124,826.195702982218,276
"589027",4.9227949717514,46.4793260295152,123.487856286487,829.398478439465,276
"589028",4.92247765301237,46.4703241624677,124,834.457604807419,276
"589029",4.92247765301237,46.4703241624677,124,834.457604807419,276
"589031",4.93518683526872,46.4611023653542,124,855.527707787498,276
"589032",4.85213704828943,46.3183649652678,124.979290105263,818.436131203966,275
"589033",4.93550619734058,46.470104210338,124,845.696539655112,276
"589035",4.90818936355425,46.4345348813963,124,835.874966311799,276
"589042",4.92216043896955,46.461322281514,124,842.982910701144,276
"589043",4.8651296842203,46.3181530297856,125,861.853197010893,275
"589047",4.9227949717514,46.4793260295152,123.487856286487,829.398478439465,276
"589048",4.93518683526872,46.4611023653542,124,855.527707787498,276
"589049",4.93518683526872,46.4611023653542,124,855.527707787498,276
"589050",4.93582566481677,46.479106041409,123.538917700962,842.856837794979,276
"589051",4.85213704828943,46.3183649652678,124.979290105263,818.436131203966,275
"589052",4.9227949717514,46.4793260295152,123.487856286487,829.398478439465,276
"589053",4.93582566481677,46.479106041409,123.538917700962,842.856837794979,276
"589054",4.93582566481677,46.479106041409,123.538917700962,842.856837794979,276
"589055",4.93582566481677,46.479106041409,123.538917700962,842.856837794979,276
"589056",4.92152632476544,46.4433184787736,123.992721838397,851.12525353043,276
"589057",4.93550619734058,46.470104210338,124,845.696539655112,276
"589058",4.90850411786053,46.4435368384481,124,826.195702982218,276
"589059",4.92247765301237,46.4703241624677,124,834.457604807419,276
"589060",4.93550619734058,46.470104210338,124,845.696539655112,276
"589062",4.92152632476544,46.4433184787736,123.992721838397,851.12525353043,276
"589063",4.88028830558446,46.3809546445659,124,815.313977178849,275
"589064",4.92311239523848,46.4883278824348,123.006974340574,819.492816600165,273
"589065",4.90850411786053,46.4435368384481,124,826.195702982218,276
"589066",4.93916000766964,46.4221684979765,123,897.011528748639,276
"589067",4.89516919882538,46.4347517210229,124,814.180743455491,276
"589068",4.8799785588696,46.3719525304619,124,823.240621930573,275
"589069",4.90661714773463,46.3895249053499,123.875342237447,885.781690649567,275
"589070",4.92120942450064,46.4343165574297,123.339915399384,871.313432218696,276
"589071",4.94885625242565,46.4788845677849,124,865.0905126735,276
"589072",4.89267203890354,46.3627353311898,123.979091212568,890.127584546934,275
"589073",4.94885625242565,46.4788845677849,124,865.0905126735,276
"589074",4.8787405916597,46.3359439617264,124.006925328839,867.310292973057,275
"589075",4.92311239523848,46.4883278824348,123.006974340574,819.492816600165,273
"589076",4.90850411786053,46.4435368384481,124,826.195702982218,276
"590093",5.31905526331162,45.9855027916404,124,1068.46527135476,272
"590465",5.70607021185611,43.8689627302913,126.241517660276,750.831143372077,216
"590475",5.68162838917739,43.8785706400029,120.448290608326,732.250464328763,216
"590533",5.29398127394565,46.0040309539547,122.922469437421,1055.94586956737,272
"590534",5.29398127394565,46.0040309539547,122.922469437421,1055.94586956737,272
"590547",5.26814789397363,46.0045511492342,121.435130470957,1093.42626674583,272
"590883",5.57417629703617,43.9802058273971,117.321342791174,678.164800717239,204
"591390",5.75435973791005,44.3540737990913,114.362010421137,666.145513056568,181
"591441",5.62935557111691,45.4471427454273,115.964064782364,1051.66129461599,257
"591443",5.62935557111691,45.4471427454273,115.964064782364,1051.66129461599,257
"591456",5.59015945238947,45.4300360548836,112.038062843818,1178.29610124649,257
"591463",5.57737764709022,45.4303306454924,111.986079194408,1167.95575080273,257
"591475",5.564595706674,45.4306237792944,112.040493594375,1197.86057319289,257
"591492",5.56418048527629,45.4216239521295,113.22849820876,1153.06590356441,257
"591497",5.56418048527629,45.4216239521295,113.22849820876,1153.06590356441,257
"591498",5.57737764709022,45.4303306454924,111.986079194408,1167.95575080273,257
"591499",5.57737764709022,45.4303306454924,111.986079194408,1167.95575080273,257
"591500",5.57737764709022,45.4303306454924,111.986079194408,1167.95575080273,257
"591503",5.57737764709022,45.4303306454924,111.986079194408,1167.95575080273,257
"591597",5.71674463651364,44.3550091551845,111.12106035228,794.056376910974,181
"591598",5.71674463651364,44.3550091551845,111.12106035228,794.056376910974,181
"591637",5.65236464941057,44.3205538252872,103.788599543272,729.27014440623,175
"591638",5.44718449969193,44.2172453789578,98.3853239441403,911.666090565718,180
"591642",5.84483469649449,44.4058163259107,97.1285643848938,792.432167184586,167
"591663",5.84528707948674,44.4148122855425,90.7052636489484,792.43934292831,167
"591666",5.17031255400095,44.835451501092,92.0355740939348,988.532133453458,210
"591669",5.1576639871308,44.8356982080429,99.7827042588173,917.735124829968,210
"591670",5.1576639871308,44.8356982080429,99.7827042588173,917.735124829968,210
"591675",5.15697278459777,44.8176983874127,104.585554909943,863.410389889163,210
"591712",5.34587716146436,44.7958492178728,113.74482631338,758.501854504635,211
"591713",5.34587716146436,44.7958492178728,113.74482631338,758.501854504635,211
"591718",5.34475092159099,44.7688517236922,123.772596991082,679.053695515584,211
"591719",5.34512621474262,44.7778508618358,119.463435996896,729.112289151692,211
"591724",5.84528707948674,44.4148122855425,90.7052636489484,792.43934292831,167
"591728",5.84483469649449,44.4058163259107,97.1285643848938,792.432167184586,167
"591735",5.82018458669147,44.4154580179972,101.803020493288,753.96764693304,177
"591736",5.80718671971192,44.406782622201,104.345159579288,797.345031476629,177
"591742",5.67785210909696,44.3289426318592,89.7360088166539,963.763377973246,175
"591752",6.24632918970259,44.394708712615,79.2199216195695,986.557233384243,211
"591753",6.24684528292481,44.4037028616261,85.7693326085983,920.868965168127,211
"591755",6.24684528292481,44.4037028616261,85.7693326085983,920.868965168127,211
"591756",6.24684528292481,44.4037028616261,85.7693326085983,920.868965168127,211
"591760",6.22328991927018,44.4314230930615,82.5831245628518,1069.82909059969,177
"591762",6.21124813319963,44.4407842031495,100.486644445701,841.870674144523,177
"591763",6.21124813319963,44.4407842031495,100.486644445701,841.870674144523,177
"592007",5.17135626526619,44.8624513017742,85.5420450266954,1085.94302251353,218
"592008",5.17135626526619,44.8624513017742,85.5420450266954,1085.94302251353,218
"592011",5.18401079723518,44.8622030317293,95.5051023710814,936.241017544922,218
"592012",5.17135626526619,44.8624513017742,85.5420450266954,1085.94302251353,218
"592014",5.1580097545046,44.8446981566749,97.0971203696705,938.421466323403,210
"592015",5.14535905191898,44.8449434620037,90.7863884611481,1066.91321495372,199
"592017",5.15835563268755,44.8536981305644,92.5950081346512,981.976769397811,210
"592018",5.15835563268755,44.8536981305644,92.5950081346512,981.976769397811,210
"592037",5.28634240934415,44.8871638549134,64.2926526931471,1229.42553506956,213
"592038",5.28597580835423,44.878164195582,73.1782841545146,1111.6028057416,213
"592045",5.2725893427458,44.8604247580239,75.9942315715041,1063.14583745253,207
"592046",5.2725893427458,44.8604247580239,75.9942315715041,1063.14583745253,207
"592048",5.25957341273661,44.8516834535401,86.250864417692,954.905548125797,221
"592049",5.25957341273661,44.8516834535401,86.250864417692,954.905548125797,221
"592051",5.24692158959206,44.8519403352,85.6823189346447,1011.09280358887,221
"592053",5.24692158959206,44.8519403352,85.6823189346447,1011.09280358887,221
"592080",5.39681512494341,44.8037670003811,107.903183674995,755.447757816085,211
"592099",5.11768175379619,44.782429814064,121.446171967234,782.433724749558,211
"592100",5.11802079403934,44.7914297258457,117.90729800143,813.155125692646,211
"592114",5.1826113043858,44.8262035100851,105.759493409076,828.927053603338,210
"592126",5.31203222523951,44.8956392541021,57.5364883838992,1226.45101272476,213
"592284",5.19807461611465,44.8979530750201,89.6446018055388,1083.36368594522,218
"592285",5.18506159491838,44.8892029342494,89.1393211487794,996.486068735139,218
"592287",5.18506159491838,44.8892029342494,89.1393211487794,996.486068735139,218
"592297",6.23481329081213,44.4130664289735,70.3188290556451,1084.65033726898,211
"592308",6.31960073803571,44.5727241309595,52.7964351245895,856.017534866197,193
"592310",6.33218392032168,44.5723450615488,42.5241823602598,909.497479716434,193
"592315",6.33218392032168,44.5723450615488,42.5241823602598,909.497479716434,193
"592318",6.33218392032168,44.5723450615488,42.5241823602598,909.497479716434,193
"592321",6.33218392032168,44.5723450615488,42.5241823602598,909.497479716434,193
"592323",6.33218392032168,44.5723450615488,42.5241823602598,909.497479716434,193
"592333",6.24565077755463,44.6019531056525,43.1370412927529,1121.65499208489,172
"592355",6.24565077755463,44.6019531056525,43.1370412927529,1121.65499208489,172
"592356",6.25824097175973,44.6015824551438,30.9115089993486,1140.46746435712,172
"592357",6.25772125178929,44.5925875995699,49.4498976016663,957.137928251735,172
"592358",6.25772125178929,44.5925875995699,49.4498976016663,957.137928251735,172
"592377",5.61934453865582,44.4204179533192,98.0855322439717,723.400674805783,176
"592378",5.61934453865582,44.4204179533192,98.0855322439717,723.400674805783,176
"592389",5.63357342455042,44.4561063281685,70.439214282593,1139.33846992287,170
"592393",5.62101192193226,44.4564057930983,67.376093255404,1161.01794861857,170
"592400",5.60845028660373,44.456703826795,61.7214701411808,1138.65549114963,170
"592405",5.62142909936915,44.4654028385283,68.7902124011773,1137.06084745079,170
"592464",5.44177342226347,44.9649253418467,92.3572826507279,1111.55816762747,224
"592512",5.76997789529132,44.4167323237227,107.277397179176,733.995883685318,177
"592516",5.77174101326302,44.4527177593006,107.152389434927,731.694694701947,175
"592517",5.78208735810816,44.4074196712316,105.402103728796,839.003587196126,177
"592525",5.37428961754301,44.5700723708308,64.6082248481111,1121.17371312055,186
"592587",5.2943681268267,44.4636894525487,83.2045373201242,943.902372339237,199
"592604",5.1190385662883,44.8184296197483,92.9095645029191,1079.29723097735,199
"592605",5.13168341529591,44.8181873168356,94.786247936736,1040.09072408365,199
"592617",5.25884936652906,44.8336841882356,109.856358437195,764.161804159696,221
"592621",5.09576271821544,44.8729108541745,116.222018282876,1067.08712687172,212
"592629",5.44216560689509,44.9739247044775,93.9406656289149,1125.11323999868,224
"592631",5.37571891328971,44.9033026944193,83.566176177867,907.835083464347,204
"592633",5.17205263050846,44.8804512933533,84.8063213963902,1114.05221628099,218
"592634",5.1857626884911,44.9072029904534,83.8747136035331,1145.79796538159,221
"592636",5.11768175379619,44.782429814064,121.446171967234,782.433724749558,211
"592655",5.17344670148211,44.9164515674535,79.9975155070498,1257.14902306998,221
"592658",5.17344670148211,44.9164515674535,79.9975155070498,1257.14902306998,221
"592659",5.17344670148211,44.9164515674535,79.9975155070498,1257.14902306998,221
"592668",5.17205263050846,44.8804512933533,84.8063213963902,1114.05221628099,218
"592671",5.1593939326241,44.8806982016243,83.5962849265083,1199.43308476071,218
"592674",5.16008668760495,44.8986983713359,81.3336626413791,1259.47204089269,218
"592676",5.1857626884911,44.9072029904534,83.8747136035331,1145.79796538159,221
"592680",5.42831698030771,44.9472042477166,91.608872138314,1010.18614390657,224
"592684",5.44098943064151,44.9469266830259,88.7528072026588,1090.02597636962,224
"592688",5.42831698030771,44.9472042477166,91.608872138314,1010.18614390657,224
"592690",5.37648135455054,44.9213015727386,76.9673786720537,1082.42825176835,204
"592691",5.38914820821696,44.9210299182196,82,1001.21815510992,204
"592692",5.37648135455054,44.9213015727386,76.9673786720537,1082.42825176835,204
"592693",5.37648135455054,44.9213015727386,76.9673786720537,1082.42825176835,204
"592696",5.38914820821696,44.9210299182196,82,1001.21815510992,204
"592717",5.37571891328971,44.9033026944193,83.566176177867,907.835083464347,204
"592723",5.38799864227586,44.8940317689869,82.3632734797517,990.406921698589,206
"592736",5.34926238005277,44.8768430932936,64.1860239264633,1109.38030168836,206
"592737",5.33660530463136,44.8771101988549,65.6798634637255,1097.76264916489,213
"592740",5.33660530463136,44.8771101988549,65.6798634637255,1097.76264916489,213
"592743",5.36267698762045,44.8945733692516,72.3310342525807,1068.90146087487,206
"592744",5.3622981004372,44.8855739452053,74.3594276932514,1029.20188067913,206
"592749",5.37495696094919,44.8853039105973,82.4813111149519,895.33482464573,206
"592753",5.34850926544693,44.8588442787769,69.0245180182239,1085.25500107989,206
"592754",5.34850926544693,44.8588442787769,69.0245180182239,1085.25500107989,206
"592757",5.34888576240057,44.8678436737843,68.991726989351,1051.31974064167,206
"592869",5.41061341976001,44.8304901843765,64.2570894134684,1064.31519141584,165
"592870",5.41061341976001,44.8304901843765,64.2570894134684,1064.31519141584,165
"592872",5.41061341976001,44.8304901843765,64.2570894134684,1064.31519141584,165
"592873",5.42325963555458,44.8302146488958,58.2622737102894,1141.96147577385,165
"592877",5.42364791430506,44.8392137029348,59.1559226155452,1266.07401024105,165
"592879",5.4359057270003,44.8299376722078,57.5505800156084,1117.55530548161,165
"592882",5.44894401957435,44.8386582177711,55.7932364244231,1231.18427549975,165
"592902",5.4734470024557,44.8200992485093,62.9610518905097,1048.79059424715,157
"592914",5.0930780108513,44.8009097896559,112.144857316941,920.487052758739,211
"592915",5.0930780108513,44.8009097896559,112.144857316941,920.487052758739,211
"592926",5.10571903082152,44.8006704473133,107.150348061014,905.646393936647,211
"592929",5.10605626569231,44.8096704513018,102.368092983775,994.293179807926,211
"592930",5.10673105951361,44.8276705375022,95.7291707744795,1156.89182115131,199
"592933",5.10605626569231,44.8096704513018,102.368092983775,994.293179807926,211
"592934",5.10605626569231,44.8096704513018,102.368092983775,994.293179807926,211
"592936",5.14673512371735,44.8809436670827,84.1274334622507,1218.74564064331,212
"592937",5.10605626569231,44.8096704513018,102.368092983775,994.293179807926,211
"592939",5.10605626569231,44.8096704513018,102.368092983775,994.293179807926,211
"592942",5.10571903082152,44.8006704473133,107.150348061014,905.646393936647,211
"592963",5.52945468096253,44.3774871029128,107.175761369099,671.245485489949,186
"593092",5.09408396986248,44.8279099970082,95.3162622775551,1175.3623191838,199
"593093",5.0937485427953,44.8189099018813,95.1066123788602,1132.69435743434,199
"593098",5.0934132231421,44.8099098326921,101.197121249994,1029.15885218744,211
"593099",5.0930780108513,44.8009097896559,112.144857316941,920.487052758739,211
"593103",5.14742382164351,44.898943916901,90.6448609427563,1189.22315354007,212
"593105",5.14742382164351,44.898943916901,90.6448609427563,1189.22315354007,212
"593108",5.1470794174673,44.8899437798982,89.5597637882464,1198.68369708172,212
"593755",5.18366075583837,44.8532031135607,99.6610871291043,885.881290561781,210
"593764",5.44855169345028,44.8296592543344,60.436062214186,1082.93726814375,165
"593819",5.32394810910206,44.8773758618852,70.9693452046302,1013.72677955913,213
"593834",5.19560935288298,44.8349537623563,106.374198443816,815.955419119806,210
"593839",5.20967373092862,44.8707020260125,86.4729905533158,1017.01563366129,218
"593841",5.20967373092862,44.8707020260125,86.4729905533158,1017.01563366129,218
"593844",5.18436095084482,44.8712029747106,94.9879495094109,940.078178264274,218
"593908",5.39912014307875,44.8577617848714,65.0718593988584,1217.47447683533,206
"593996",5.37001615576629,44.7683142381912,120.317504390974,708.853094126003,211
"594002",5.38264859114766,44.7680433359555,115.090435846133,738.870051766312,211
"594003",5.3952809045317,44.7677709940912,113.276655500966,759.837842904805,211
"594010",5.37001615576629,44.7683142381912,120.317504390974,708.853094126003,211
"594011",5.38264859114766,44.7680433359555,115.090435846133,738.870051766312,211
"594020",5.16961730359788,44.8174517609408,99.8780461853733,883.571054251314,210
"594022",5.16961730359788,44.8174517609408,99.8780461853733,883.571054251314,210
"594051",5.35206761299521,45.2461066239004,115.7601497421,1016.11997595698,233
"594231",5.76844169751286,44.1285552074939,70.5832808850362,1154.02579636962,177
"594294",5.65688164873306,44.1493280860698,75.2260234992048,1136.29594865285,163
"594411",6.63575772114677,43.8058985728551,88.5683229602078,905.775905907675,177
"594412",6.63575772114677,43.8058985728551,88.5683229602078,905.775905907675,177
"594414",6.64874396995227,43.8144729460063,89.4503031830653,876.524325522652,177
"594416",6.49339144715064,43.9186519745283,66.3289356163671,1286.82712246663,171
"594417",6.4928409067916,43.9096613225621,60.7378411537969,1255.40260947821,171
"594419",6.4928409067916,43.9096613225621,60.7378411537969,1255.40260947821,171
"594421",6.4928409067916,43.9096613225621,60.7378411537969,1255.40260947821,171
"594424",6.4798564487597,43.9010678963995,62.6563262097863,1194.69138342703,170
"594425",6.4798564487597,43.9010678963995,62.6563262097863,1194.69138342703,170
"594426",6.4798564487597,43.9010678963995,62.6563262097863,1194.69138342703,170
"594427",6.48040486127324,43.9100585674285,57.7316281454429,1300.49320551247,170
"594490",6.50196545788727,43.8553201051619,108.195307103956,716.419881540329,194
"594491",6.50196545788727,43.8553201051619,108.195307103956,716.419881540329,194
"594492",6.52625806659221,43.8455291863826,105.036069893046,842.482993497246,194
"594495",6.50196545788727,43.8553201051619,108.195307103956,716.419881540329,194
"594501",6.50306853667133,43.87330077207,99.0213632304011,763.302028238402,194
"594655",6.07963165460652,44.1022360696835,83.392834055525,1006.72879045129,192
"595421",5.47156589640363,45.928220611874,95.4518496267549,1371.11996416873,234
"595900",5.34115781334243,46.2012603675855,109.14960431891,1468.58408589569,264
"596333",5.80773153122158,46.19069301565,91.5786869161026,1212.18915753802,227
"596358",5.46267036198875,46.3068030757445,111.628452244312,1383.8651564353,251
"596367",5.46307560288128,46.3158034343761,109.032590687463,1439.72226291567,251
"596378",5.46064615541953,46.2618011302086,103.034348262093,1579.20952127184,256
"596393",5.45983740391712,46.2438002850086,104.804220542508,1509.68208458068,260
"596413",5.55856596723601,46.1335079258111,98.9748640049286,1369.83719671743,230
"596665",5.45701095409961,46.1807970578304,113.654367335596,1240.05577161908,262
"596667",5.45701095409961,46.1807970578304,113.654367335596,1240.05577161908,262
"596668",5.45701095409961,46.1807970578304,113.654367335596,1240.05577161908,262
"596750",5.52262437416876,46.1973783381019,102.093797215965,1271.51410572761,244
"596757",5.70184633627202,46.1482088623055,80.7947918504606,1344.71019916467,198
"596883",5.86332199979575,46.2613919262746,56.50009792125,1804.93215443624,198
"596900",5.86285140257189,46.2523930554147,55.3628445206133,1792.89156505643,198
"596967",5.49547290409752,46.1709496039292,90.1813047515422,1616.48055283883,244
"596970",5.49547290409752,46.1709496039292,90.1813047515422,1616.48055283883,244
"597781",5.25783072834518,46.3831144587026,123,1035.85718711555,270
"597784",5.25783072834518,46.3831144587026,123,1035.85718711555,270
"597785",5.25783072834518,46.3831144587026,123,1035.85718711555,270
"620690",6.00113890028076,44.5097684177484,90.0026510869132,851.565702151526,157
"620693",5.98761579012417,44.4921183342564,89.854248711531,818.979504898415,157
"620694",5.9615374578719,44.4748049920736,86.1943270343485,807.370157599733,178
"620695",5.97504828160809,44.4924581406926,80.0879951838947,860.910378372724,157
"620697",5.94944315275481,44.4841376253894,71.9114906821801,926.956818871484,147
"620698",5.97504828160809,44.4924581406926,80.0879951838947,860.910378372724,157
"620700",5.78651791340137,44.4973834182996,102.922876839229,731.220076280134,179
"620701",5.77306482478178,44.4797071924345,106.069532939317,683.863250880032,175
"620702",5.79819638255983,44.479072175263,101.47791111064,832.085347743523,175
"620704",5.78563067424422,44.479390399659,103.68747602776,747.970833933295,175
"620707",5.81120949292167,44.4877489080856,98.5949762196015,796.702911708826,179
"620709",5.81120949292167,44.4877489080856,98.5949762196015,796.702911708826,179
"620710",5.81120949292167,44.4877489080856,98.5949762196015,796.702911708826,179
"620715",5.86011215408708,44.4594673235404,68.5723959710055,1134.25603611957,156
"620716",5.86011215408708,44.4594673235404,68.5723959710055,1134.25603611957,156
"620717",5.86011215408708,44.4594673235404,68.5723959710055,1134.25603611957,156
"620718",5.87267301000725,44.4591406164821,64.980922594351,1158.75024070244,156
"620719",5.87267301000725,44.4591406164821,64.980922594351,1158.75024070244,156
"620720",5.86011215408708,44.4594673235404,68.5723959710055,1134.25603611957,156
"620723",5.86102278474543,44.4774595798465,76.6986181430237,1073.14890663224,156
"620725",5.86102278474543,44.4774595798465,76.6986181430237,1073.14890663224,156
"620726",5.86102278474543,44.4774595798465,76.6986181430237,1073.14890663224,156
"620727",5.86102278474543,44.4774595798465,76.6986181430237,1073.14890663224,156
"620734",5.98571409228121,44.4561358620009,92.032682424772,863.133651936093,178
"620736",5.98523904585565,44.4471403271653,91.5165012996054,860.778603655413,178
"620742",6.01179121424387,44.4734433470321,109.039248960238,688.344250081743,178
"620752",6.01419020463121,44.5184212895887,92.8260925597481,799.451985590089,157
"620756",6.22175260163173,44.404440080143,84.7921711064632,989.053277480713,211
"620757",6.22124048805706,44.3954458109913,85.9450648460119,989.178541413363,211
"620765",6.19767602110004,44.4231604621571,100.189397984848,765.086629165839,177
"620767",6.01083268646858,44.4554523999156,109.716206150901,718.415397035982,178
"620770",5.78696174486869,44.5063799769225,101.381731529084,709.055679062267,179
"621196",4.89516919882538,46.4347517210229,124,814.180743455491,276
"621197",4.95014377924537,46.5148916035695,123,840.297012086302,273
"621198",4.94982173810898,46.5058898666099,123.024695164847,847.143283409829,273
"621199",4.92247765301237,46.4703241624677,124,834.457604807419,276
"621204",4.93710458980889,46.5151132221354,123,819.430642759136,273
"621206",4.95014377924537,46.5148916035695,123,840.297012086302,273
"621207",4.93710458980889,46.5151132221354,123,819.430642759136,273
"622288",6.26742111761206,43.8896200061052,73.0095330830348,1079.32926121026,179
"622347",5.63439619077868,44.2039054708284,83.3614592693601,1088.57992582975,168
"622348",5.63439619077868,44.2039054708284,83.3614592693601,1088.57992582975,168
"622392",5.27032238975314,44.4912047039135,68.0771023322734,1175.59553629254,199
"622394",5.27032238975314,44.4912047039135,68.0771023322734,1175.59553629254,199
"622395",5.25739181569824,44.4824643525151,67.1124827321082,1144.37667608032,209
"622399",5.02113282971611,44.559089234616,110.652208216604,1132.36185012453,222
"622401",5.02113282971611,44.559089234616,110.652208216604,1132.36185012453,222
"622403",5.02113282971611,44.559089234616,110.652208216604,1132.36185012453,222
"622404",5.02113282971611,44.559089234616,110.652208216604,1132.36185012453,222
"622699",5.13513987922238,46.2413484486571,123.239060023382,1026.68173736213,275
"622703",5.13513987922238,46.2413484486571,123.239060023382,1026.68173736213,275
"622760",5.5839630951131,44.1960989562914,83.1545898214871,1088.22762648482,167
"622875",5.90287589978421,44.5574401694458,95.2345213747217,757.425436024479,156
"622877",5.90287589978421,44.5574401694458,95.2345213747217,757.425436024479,156
"622880",5.79997941965466,44.515058136144,102.52449986827,679.825541138746,179
"622882",5.78740571768512,44.5153765681284,97.4989022275682,735.577792141192,179
"623171",6.7630022144674,45.5500389634673,52.8174659581437,1048.9274783112,231
"623275",5.78607422321568,44.4883868924737,103.192606345252,738.425015510586,179
"623276",5.78563067424422,44.479390399659,103.68747602776,747.970833933295,175
"623352",6.8251466108569,45.5208935021219,20.9856198151807,1162.56660296847,174
"623365",6.78799069801441,45.5401837625282,31.3245707580866,1193.03365060617,178
"623456",5.52252247372805,44.5037374606771,81.1360071150557,1025.42544197733,185
"623460",5.50994980833558,44.5040242774102,80.3704754039052,1017.21884073847,184
"623463",5.59671501955374,44.4749947477892,63.4229219453428,1210.87531319358,170
